Radius	Rho	Mass	phi	Temp	Fe	O	Si	Mg	Ni	Ca	Al	S	Cr	Na	P	Mn	C	H	Total	Li
7.900000e-01	8.658730e-01	6.305666e-01	1.212734e+00	2.337599e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
7.950000e-01	8.626527e-01	6.387561e-01	1.207682e+00	2.293847e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
8.000000e-01	8.594215e-01	6.469870e-01	1.202628e+00	2.250094e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
8.050000e-01	8.561795e-01	6.552337e-01	1.197573e+00	2.206342e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
8.100000e-01	8.529268e-01	6.635480e-01	1.192517e+00	2.162590e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
8.150000e-01	8.496633e-01	6.720411e-01	1.187459e+00	2.118837e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
8.200000e-01	8.463891e-01	6.805786e-01	1.182399e+00	2.075085e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
8.250000e-01	8.431040e-01	6.890897e-01	1.177338e+00	2.031333e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
8.300000e-01	8.398082e-01	6.977796e-01	1.172274e+00	1.987580e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
8.350000e-01	8.365016e-01	7.064453e-01	1.167209e+00	1.943828e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
8.400000e-01	8.331842e-01	7.152919e-01	1.162142e+00	1.900076e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
8.450000e-01	8.298560e-01	7.240416e-01	1.157072e+00	1.856323e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
8.500000e-01	8.265171e-01	7.330007e-01	1.152001e+00	1.812571e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
8.550000e-01	8.231673e-01	7.419772e-01	1.146927e+00	1.768818e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
8.600000e-01	8.198068e-01	7.511401e-01	1.141851e+00	1.725066e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
8.650000e-01	8.164355e-01	7.602293e-01	1.136771e+00	1.681314e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
8.700000e-01	8.130535e-01	7.694052e-01	1.131690e+00	1.637561e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
8.750000e-01	8.096606e-01	7.786224e-01	1.126606e+00	1.593809e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
8.800000e-01	8.062570e-01	7.879845e-01	1.121520e+00	1.550057e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
8.850000e-01	8.028426e-01	7.973592e-01	1.116431e+00	1.506304e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
8.900000e-01	7.994175e-01	8.068794e-01	1.111339e+00	1.462552e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
8.950000e-01	7.412343e-01	8.164274e-01	1.106245e+00	1.418800e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
9.000000e-01	7.340773e-01	8.252482e-01	1.101149e+00	1.375047e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
9.050000e-01	7.269202e-01	8.342069e-01	1.096056e+00	1.331295e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
9.100000e-01	7.197632e-01	8.431958e-01	1.090964e+00	1.287542e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
9.150000e-01	7.126062e-01	8.521286e-01	1.085874e+00	1.243790e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
9.200000e-01	7.054492e-01	8.610658e-01	1.080786e+00	1.200038e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
9.250000e-01	6.982922e-01	8.699925e-01	1.075701e+00	1.156285e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
9.300000e-01	6.911352e-01	8.788952e-01	1.070618e+00	1.112533e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
9.350000e-01	6.455339e-01	8.878524e-01	1.065539e+00	1.068781e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
9.400000e-01	6.420238e-01	8.964063e-01	1.060464e+00	1.025028e+03	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
9.450000e-01	6.385138e-01	9.047710e-01	1.055395e+00	9.812760e+02	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
9.500000e-01	6.350037e-01	9.133794e-01	1.050332e+00	9.375236e+02	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
9.550000e-01	6.314937e-01	9.219880e-01	1.045274e+00	8.937712e+02	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
9.600000e-01	6.279836e-01	9.308119e-01	1.040222e+00	8.500189e+02	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
9.650000e-01	6.244736e-01	9.394800e-01	1.035175e+00	8.062665e+02	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
9.700000e-01	6.209635e-01	9.481613e-01	1.030133e+00	7.625142e+02	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
9.750000e-01	6.174535e-01	9.570110e-01	1.025097e+00	7.187618e+02	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
9.800000e-01	6.139434e-01	9.657980e-01	1.020066e+00	6.750094e+02	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
9.850000e-01	6.104334e-01	9.746055e-01	1.015041e+00	6.312571e+02	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
9.900000e-01	6.069233e-01	9.835478e-01	1.010021e+00	5.875047e+02	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
9.950000e-01	5.310552e-01	9.924412e-01	1.005006e+00	5.437524e+02	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
1.000000e+00	4.946816e-01	1.000000e+00	1.000000e+00	5.000000e+02	6.260000e-02	4.400000e-01	2.100000e-01	2.280000e-01	2.000000e-03	2.300000e-02	2.350000e-02	3.000000e-04	2.600000e-03	2.700000e-03	9.000000e-05	1.000000e-03	1.000000e-04	1.500000e-04	9.983000e-01	1.850000e-06
